driver_id,longitude,latitude,zone
15337,72,63,67
15338,63,28,26
15339,45,2,4
15340,56,85,85
15341,77,61,67
15342,14,76,71
15343,83,76,78
15344,35,33,33
15345,59,20,25
15346,31,65,63
15347,75,8,7
15348,56,16,15
15349,61,55,56
15350,56,4,5
15351,85,86,88
15352,27,84,82
15353,26,10,12
15354,68,42,46
15355,71,25,27
15356,67,31,36
15357,2,22,20
15358,9,58,50
15359,47,4,4
15360,87,41,48
15361,72,13,17
15362,72,45,47
15363,23,1,2
15364,69,2,6
15365,58,47,45
15366,73,64,67
15367,53,22,25
15368,12,43,41
15369,85,39,38
15370,42,39,34
15371,36,88,83
15372,70,50,57
15373,34,28,23
15374,63,1,6
15375,57,7,5
15376,9,59,50
15377,37,16,13
15378,59,68,65
15379,53,28,25
15380,56,87,85
15381,33,65,63
15382,59,22,25
15383,55,6,5
15384,66,33,36
15385,89,25,28
15386,70,6,7
15387,73,27,27
15388,64,76,76
15389,18,3,1
15390,41,83,84
15391,83,75,78
15392,81,65,68
15393,89,23,28
15394,20,87,82
15395,25,82,82
15396,70,44,47
15397,89,24,28
15398,63,74,76
15399,22,71,72
15400,36,29,23
15401,51,62,65
15402,24,43,42
15403,29,6,2
15404,83,60,68
15405,70,9,7
15406,10,77,71
15407,30,55,53
15408,83,16,18
15409,34,40,43
15410,20,69,62
15411,61,74,76
15412,71,83,87
15413,16,36,31
15414,12,7,1
15415,3,18,10
15416,81,65,68
15417,48,32,34
15418,70,76,77
15419,72,7,7
15420,62,86,86
15421,21,46,42
15422,40,20,24
15423,21,31,32
15424,10,40,41
15425,8,14,10
15426,24,0,2
15427,84,82,88
15428,3,13,10
15429,33,65,63
15430,18,28,21
15431,54,7,5
15432,63,72,76
15433,43,59,54
15434,51,90,95
15435,85,29,28
15436,35,6,3
15437,66,12,16
15438,89,41,48
15439,34,56,53
15440,79,43,47
15441,42,5,4
15442,85,61,68
15443,72,35,37
15444,7,1,0
15445,29,90,92
15446,82,26,28
15447,35,71,73
15448,81,84,88
15449,42,73,74
15450,39,42,43
15451,74,2,7
15452,49,46,44
15453,36,63,63
15454,59,52,55
15455,14,8,1
15456,29,5,2
15457,44,69,64
15458,50,31,35
15459,72,5,7
15460,83,72,78
15461,7,71,70
15462,51,89,85
15463,26,4,2
15464,77,84,87
15465,69,47,46
15466,47,15,14
15467,48,66,64
15468,87,52,58
15469,70,67,67
15470,19,25,21
15471,22,3,2
15472,50,66,65
15473,2,76,70
15474,27,48,42
15475,69,16,16
15476,17,39,31
15477,3,18,10
15478,51,31,35
15479,12,14,11
15480,21,74,72
15481,77,8,7
15482,1,39,30
15483,65,88,86
15484,88,53,58
15485,50,68,65
15486,26,20,22
15487,67,47,46
15488,10,28,21
15489,88,86,88
15490,50,65,65
15491,77,21,27
15492,5,64,60
15493,19,44,41
15494,0,90,90
15495,78,79,77
15496,32,72,73
15497,67,69,66
15498,58,0,5
15499,80,37,38
15500,32,76,73
15501,52,14,15
15502,75,12,17
15503,38,45,43
15504,56,5,5
15505,72,72,77
15506,34,34,33
15507,42,25,24
15508,4,38,30
15509,41,45,44
15510,11,35,31
15511,57,66,65
15512,36,31,33
15513,18,39,31
15514,55,46,45
15515,43,31,34
15516,35,62,63
15517,58,57,55
15518,11,30,31
15519,69,10,16
15520,72,52,57
15521,81,49,48
15522,12,53,51
15523,47,42,44
15524,10,84,81
15525,11,88,81
15526,24,89,82
15527,31,3,3
15528,13,56,51
15529,54,19,15
15530,75,17,17
15531,24,47,42
15532,68,73,76
15533,78,20,27
15534,58,57,55
15535,78,63,67
15536,59,51,55
15537,82,61,68
15538,37,34,33
15539,83,19,18
15540,22,7,2
15541,76,59,57
15542,7,28,20
15543,31,8,3
15544,30,34,33
15545,67,72,76
15546,2,59,50
15547,77,30,37
15548,24,63,62
15549,46,65,64
15550,85,48,48
15551,60,35,36
15552,52,39,35
15553,5,5,0
15554,50,3,5
15555,36,44,43
15556,33,23,23
15557,76,32,37
15558,2,71,70
15559,60,39,36
15560,90,13,19
15561,60,56,56
15562,71,1,7
15563,9,8,0
15564,54,7,5
15565,75,68,67
15566,78,69,67
15567,8,49,40
15568,55,2,5
15569,54,39,35
15570,7,27,20
15571,8,46,40
15572,77,53,57
15573,80,34,38
15574,13,87,81
15575,36,30,33
15576,49,63,64
15577,61,32,36
15578,20,59,52
15579,10,68,61
15580,28,89,82
15581,72,67,67
15582,14,7,1
15583,86,29,28
15584,50,7,5
15585,82,82,88
15586,14,63,61
15587,2,58,50
15588,1,22,20
15589,78,27,27
15590,25,83,82
15591,53,35,35
15592,20,60,62
15593,13,53,51
15594,87,70,78
15595,49,9,4
15596,16,35,31
15597,11,42,41
15598,13,90,91
15599,12,1,1
15600,11,83,81
15601,39,42,43
15602,36,83,83
15603,43,24,24
15604,81,51,58
15605,89,19,18
15606,89,67,68
15607,27,23,22
15608,5,62,60
15609,41,11,14
15610,32,29,23
15611,39,49,43
15612,78,80,87
15613,65,83,86
15614,60,36,36
15615,80,75,78
15616,6,90,90
15617,67,89,86
15618,65,53,56
15619,20,72,72
15620,3,32,30
15621,25,86,82
15622,39,30,33
15623,44,28,24
15624,88,54,58
15625,31,84,83
15626,87,1,8
15627,34,81,83
15628,44,79,74
15629,55,43,45
15630,5,2,0
15631,72,28,27
15632,10,72,71
15633,11,53,51
15634,12,87,81
15635,25,59,52
15636,17,8,1
15637,31,2,3
15638,13,27,21
15639,76,4,7
15640,26,17,12
15641,87,31,38
15642,36,46,43
15643,59,29,25
15644,7,34,30
15645,82,80,88
15646,42,76,74
15647,59,15,15
15648,90,75,79
15649,11,66,61
15650,72,15,17
15651,60,21,26
15652,73,86,87
15653,7,6,0
15654,42,2,4
15655,19,81,81
15656,55,17,15
15657,71,50,57
15658,1,59,50
15659,70,43,47
15660,45,10,14
15661,15,18,11
15662,75,17,17
15663,18,30,31
15664,80,37,38
15665,5,82,80
15666,55,59,55
15667,38,25,23
15668,18,26,21
15669,35,81,83
15670,88,19,18
15671,21,8,2
15672,87,49,48
15673,13,88,81
15674,5,34,30
15675,56,25,25
15676,13,3,1
15677,17,17,11
15678,60,81,86
15679,73,27,27
15680,21,10,12
15681,69,6,6
15682,6,15,10
15683,82,53,58
15684,51,29,25
15685,5,32,30
15686,57,61,65
15687,2,89,80
15688,18,64,61
15689,67,74,76
15690,72,28,27
15691,46,49,44
15692,38,75,73
15693,58,42,45
15694,79,53,57
15695,24,71,72
15696,70,36,37
15697,23,34,32
15698,8,87,80
15699,26,64,62
15700,9,39,30
15701,17,84,81
15702,90,15,19
15703,68,36,36
15704,1,32,30
15705,88,49,48
15706,79,26,27
15707,42,57,54
15708,48,33,34
15709,77,66,67
15710,43,63,64
15711,48,83,84
15712,86,14,18
15713,78,23,27
15714,29,11,12
15715,13,4,1
15716,20,11,12
15717,3,47,40
15718,46,11,14
15719,27,87,82
15720,34,28,23
15721,45,31,34
15722,79,30,37
15723,72,76,77
15724,81,5,8
15725,15,24,21
15726,31,28,23
15727,65,86,86
15728,52,67,65
15729,49,41,44
15730,12,38,31
15731,54,7,5
15732,43,85,84
15733,71,20,27
15734,90,27,29
15735,12,42,41
15736,23,86,82
15737,59,82,85
15738,3,85,80
15739,56,16,15
15740,72,34,37
15741,29,68,62
15742,71,27,27
15743,69,69,66
15744,12,70,71
15745,87,24,28
15746,36,4,3
15747,61,73,76
15748,63,31,36
15749,27,44,42
15750,78,74,77
15751,52,31,35
15752,65,65,66
15753,89,21,28
15754,8,40,40
15755,64,77,76
15756,32,84,83
15757,21,78,72
15758,56,2,5
15759,74,69,67
15760,57,81,85
15761,78,47,47
15762,80,20,28
15763,11,78,71
15764,14,34,31
15765,27,8,2
15766,52,44,45
15767,84,22,28
15768,81,77,78
15769,33,34,33
15770,77,35,37
15771,79,18,17
15772,84,56,58
15773,64,40,46
15774,20,21,22
15775,3,24,20
15776,4,18,10
15777,7,44,40
15778,6,35,30
15779,16,73,71
15780,13,43,41
15781,77,70,77
15782,33,77,73
15783,65,14,16
15784,74,88,87
15785,13,29,21
15786,28,17,12
15787,73,7,7
15788,3,12,10
15789,3,38,30
15790,53,21,25
15791,28,66,62
15792,52,56,55
15793,37,29,23
15794,21,51,52
15795,49,21,24
15796,84,3,8
15797,16,38,31
15798,32,70,73
15799,50,36,35
15800,56,40,45
15801,17,40,41
15802,25,55,52
15803,48,37,34
15804,14,73,71
15805,35,90,93
15806,2,12,10
15807,63,9,6
15808,89,7,8
15809,84,20,28
15810,32,51,53
15811,31,21,23
15812,73,26,27
15813,53,20,25
15814,30,76,73
15815,62,44,46
15816,66,50,56
15817,45,34,34
15818,42,80,84
15819,15,7,1
15820,3,33,30
15821,11,29,21
15822,17,86,81
15823,57,31,35
15824,53,85,85
15825,19,68,61
15826,12,78,71
15827,34,45,43
15828,25,66,62
15829,76,59,57
15830,74,39,37
15831,47,28,24
15832,89,26,28
15833,60,60,66
15834,84,0,8
15835,64,23,26
15836,1,31,30
15837,37,48,43
15838,34,4,3
15839,89,54,58
15840,61,69,66
15841,44,56,54
15842,70,12,17
15843,40,8,4
15844,88,69,68
15845,81,87,88
15846,51,90,95
15847,13,20,21
15848,18,88,81
15849,90,22,29
15850,30,61,63
15851,27,5,2
15852,61,81,86
15853,76,47,47
15854,7,60,60
15855,72,46,47
15856,86,82,88
15857,58,40,45
15858,64,59,56
15859,21,48,42
15860,18,15,11
15861,80,34,38
15862,68,76,76
15863,76,24,27
15864,16,54,51
15865,13,48,41
15866,87,1,8
15867,68,2,6
15868,54,16,15
15869,12,34,31
15870,8,37,30
15871,68,61,66
15872,25,70,72
15873,74,33,37
15874,45,52,54
15875,35,14,13
15876,56,78,75
15877,4,64,60
15878,79,20,27
15879,10,67,61
15880,16,64,61
15881,1,28,20
15882,48,4,4
15883,10,37,31
15884,42,59,54
15885,90,73,79
15886,31,5,3
15887,41,32,34
15888,11,29,21
15889,12,28,21
15890,69,58,56
15891,85,90,98
15892,58,60,65
15893,14,5,1
15894,66,84,86
15895,21,28,22
15896,43,59,54
15897,54,23,25
15898,86,0,8
15899,8,40,40
15900,42,0,4
15901,59,65,65
15902,63,43,46
15903,37,51,53
15904,52,62,65
15905,53,34,35
15906,34,71,73
15907,87,0,8
15908,40,38,34
15909,90,9,9
15910,19,79,71
15911,82,39,38
15912,30,18,13
15913,57,26,25
15914,2,44,40
15915,67,5,6
15916,2,58,50
15917,52,46,45
15918,67,1,6
15919,63,14,16
15920,22,17,12
15921,57,49,45
15922,72,78,77
15923,6,82,80
15924,35,12,13
15925,10,81,81
15926,85,60,68
15927,44,81,84
15928,17,44,41
15929,78,17,17
15930,3,8,0
15931,49,0,4
15932,38,23,23
15933,36,80,83
15934,2,50,50
15935,69,20,26
15936,81,77,78
15937,81,28,28
15938,75,78,77
15939,63,73,76
15940,2,28,20
15941,38,87,83
15942,24,53,52
15943,27,37,32
15944,16,64,61
15945,53,63,65
15946,20,21,22
15947,74,81,87
15948,36,29,23
15949,33,72,73
15950,28,61,62
15951,81,8,8
15952,40,70,74
15953,86,51,58
15954,28,46,42
15955,83,49,48
15956,72,52,57
15957,74,44,47
15958,44,22,24
15959,43,52,54
15960,76,34,37
15961,73,9,7
15962,3,26,20
15963,34,30,33
15964,55,1,5
15965,26,7,2
15966,15,23,21
15967,4,3,0
15968,28,71,72
15969,38,75,73
15970,5,66,60
15971,63,89,86
15972,64,51,56
15973,45,63,64
15974,74,86,87
15975,39,41,43
15976,49,48,44
15977,63,70,76
15978,58,15,15
15979,35,86,83
15980,31,73,73
15981,1,58,50
15982,59,55,55
15983,24,75,72
15984,25,26,22
15985,40,33,34
15986,84,30,38
15987,78,36,37
15988,15,58,51
15989,51,70,75
15990,17,36,31
15991,78,86,87
15992,11,35,31
15993,60,13,16
15994,49,19,14
15995,6,12,10
15996,6,30,30
15997,6,52,50
15998,23,17,12
15999,27,34,32
16000,46,60,64
16001,32,71,73
16002,43,86,84
16003,81,10,18
16004,89,72,78
16005,73,18,17
16006,10,59,51
16007,8,45,40
16008,49,71,74
16009,22,34,32
16010,86,16,18
16011,26,85,82
16012,22,63,62
16013,2,18,10
16014,27,69,62
16015,73,12,17
16016,1,74,70
16017,73,2,7
16018,25,75,72
16019,59,30,35
16020,77,20,27
16021,90,20,29
16022,26,84,82
16023,35,89,83
16024,42,45,44
16025,45,45,44
16026,75,10,17
16027,53,5,5
16028,4,45,40
16029,79,47,47
16030,48,75,74
16031,60,65,66
16032,38,73,73
16033,30,2,3
16034,9,79,70
16035,0,58,50
16036,50,27,25
16037,47,84,84
16038,80,1,8
16039,40,52,54
16040,25,54,52
16041,41,64,64
16042,45,25,24
16043,18,67,61
16044,7,4,0
16045,76,30,37
16046,25,90,92
16047,62,33,36
16048,62,45,46
16049,20,10,12
16050,43,20,24
16051,66,86,86
16052,12,9,1
16053,79,82,87
16054,21,23,22
16055,78,85,87
16056,33,8,3
16057,43,35,34
16058,87,0,8
16059,18,71,71
16060,11,82,81
16061,75,79,77
16062,56,27,25
16063,87,29,28
16064,73,42,47
16065,77,17,17
16066,28,87,82
16067,86,8,8
16068,78,25,27
16069,87,14,18
16070,10,76,71
16071,51,4,5
16072,35,34,33
16073,33,75,73
16074,79,79,77
16075,1,1,0
16076,59,41,45
16077,21,47,42
16078,77,74,77
16079,72,34,37
16080,77,21,27
16081,7,19,10
16082,66,48,46
16083,63,79,76
16084,16,75,71
16085,81,88,88
16086,86,61,68
16087,66,54,56
16088,30,62,63
16089,10,10,11
16090,4,90,90
16091,22,31,32
16092,15,9,1
16093,62,52,56
16094,36,1,3
16095,31,11,13
16096,4,7,0
16097,84,29,28
16098,22,81,82
16099,40,10,14
16100,49,90,94
16101,23,23,22
16102,38,11,13
16103,77,24,27
16104,17,84,81
16105,64,49,46
16106,17,32,31
16107,77,58,57
16108,43,71,74
16109,36,63,63
16110,71,62,67
16111,58,15,15
16112,2,52,50
16113,69,85,86
16114,61,12,16
16115,86,76,78
16116,58,43,45
16117,3,10,10
16118,80,81,88
16119,20,55,52
16120,53,55,55
16121,50,65,65
16122,1,19,10
16123,44,62,64
16124,7,75,70
16125,26,51,52
16126,79,81,87
16127,55,60,65
16128,0,70,70
16129,87,66,68
16130,37,30,33
16131,55,3,5
16132,52,11,15
16133,24,61,62
16134,64,10,16
16135,21,15,12
16136,63,41,46
16137,7,84,80
16138,7,79,70
16139,26,36,32
16140,53,58,55
16141,28,70,72
16142,64,43,46
16143,82,84,88
16144,83,74,78
16145,84,73,78
16146,20,6,2
16147,42,74,74
16148,80,42,48
16149,9,45,40
16150,57,54,55
16151,6,6,0
16152,52,41,45
16153,39,22,23
16154,22,24,22
16155,24,73,72
16156,13,53,51
16157,0,64,60
16158,53,1,5
16159,16,1,1
16160,60,64,66
16161,18,83,81
16162,43,90,94
16163,87,12,18
16164,42,25,24
16165,43,3,4
16166,17,72,71
16167,1,22,20
16168,90,15,19
16169,4,16,10
16170,38,2,3
16171,66,46,46
16172,20,20,22
16173,85,14,18
16174,7,16,10
16175,23,27,22
16176,85,24,28
16177,46,12,14
16178,27,36,32
16179,38,85,83
16180,80,83,88
16181,46,66,64
16182,81,41,48
16183,44,44,44
16184,16,71,71
16185,52,77,75
16186,35,35,33
16187,73,44,47
16188,59,14,15
16189,64,41,46
16190,41,49,44
16191,70,46,47
16192,75,0,7
16193,71,81,87
16194,90,49,49
16195,9,17,10
16196,35,68,63
16197,79,3,7
16198,59,78,75
16199,77,57,57
16200,90,21,29
16201,86,73,78
16202,42,51,54
16203,12,65,61
16204,65,5,6
16205,9,25,20
16206,69,41,46
16207,77,7,7
16208,22,24,22
16209,7,11,10
16210,71,69,67
16211,35,49,43
16212,14,44,41
16213,85,16,18
16214,66,18,16
16215,36,20,23
16216,37,29,23
16217,31,73,73
16218,47,23,24
16219,36,34,33
16220,43,14,14
16221,4,44,40
16222,59,70,75
16223,74,81,87
16224,3,69,60
16225,42,79,74
16226,35,27,23
16227,59,40,45
16228,82,60,68
16229,79,34,37
16230,34,3,3
16231,38,72,73
16232,39,45,43
16233,53,65,65
16234,14,7,1
16235,17,74,71
16236,86,43,48
16237,76,23,27
16238,64,2,6
16239,1,46,40
16240,8,35,30
16241,53,8,5
16242,54,30,35
16243,85,65,68
16244,43,56,54
16245,14,76,71
16246,14,90,91
16247,84,87,88
16248,33,74,73
16249,51,74,75
16250,49,87,84
16251,22,44,42
16252,60,2,6
16253,22,43,42
16254,84,33,38
16255,0,90,90
16256,68,35,36
16257,28,54,52
16258,79,47,47
16259,21,66,62
16260,61,57,56
16261,90,0,9
16262,35,35,33
16263,32,20,23
16264,52,46,45
16265,46,83,84
16266,75,25,27
16267,0,79,70
16268,71,72,77
16269,44,8,4
16270,9,80,80
16271,36,40,43
16272,67,49,46
16273,16,0,1
16274,86,66,68
16275,18,90,91
16276,79,18,17
16277,38,67,63
16278,58,36,35
16279,5,11,10
16280,29,82,82
16281,3,72,70
16282,63,47,46
16283,13,31,31
16284,76,58,57
16285,33,31,33
16286,77,69,67
16287,1,66,60
16288,4,6,0
16289,56,29,25
16290,34,71,73
16291,55,67,65
16292,30,11,13
16293,49,60,64
16294,13,10,11
16295,13,11,11
16296,60,79,76
16297,26,37,32
16298,13,52,51
16299,9,45,40
16300,77,65,67
16301,41,80,84
16302,61,3,6
16303,60,15,16
16304,51,50,55
16305,71,48,47
16306,39,43,43
16307,71,4,7
16308,75,17,17
16309,79,2,7
16310,79,61,67
16311,9,87,80
16312,67,2,6
16313,14,42,41
16314,13,49,41
16315,33,16,13
16316,27,79,72
16317,69,56,56
16318,73,12,17
16319,5,14,10
16320,44,43,44
16321,38,38,33
16322,80,24,28
16323,79,26,27
16324,71,16,17
16325,0,52,50
16326,19,1,1
16327,18,20,21
16328,5,6,0
16329,20,32,32
16330,44,25,24
16331,14,8,1
16332,10,64,61
16333,26,42,42
16334,63,1,6
16335,20,56,52
16336,66,76,76
16337,2,82,80
16338,42,67,64
16339,78,59,57
16340,40,31,34
16341,73,71,77
16342,22,8,2
16343,81,2,8
16344,1,73,70
16345,78,56,57
16346,14,74,71
16347,67,89,86
16348,20,4,2
16349,18,55,51
16350,40,0,4
16351,68,6,6
16352,13,17,11
16353,70,73,77
16354,25,34,32
16355,6,31,30
16356,45,39,34
16357,7,0,0
16358,89,48,48
16359,71,59,57
16360,87,35,38
16361,72,33,37
16362,6,36,30
16363,37,4,3
16364,45,72,74
16365,50,70,75
16366,66,32,36
16367,4,90,90
16368,16,84,81
16369,44,34,34
16370,23,89,82
16371,85,61,68
16372,12,45,41
16373,1,69,60
16374,34,9,3
16375,74,81,87
16376,10,25,21
16377,76,1,7
16378,42,13,14
16379,17,65,61
16380,59,29,25
16381,77,4,7
16382,14,73,71
16383,74,64,67
16384,83,32,38
16385,16,45,41
16386,70,50,57
16387,70,9,7
16388,79,15,17
16389,47,22,24
16390,90,17,19
16391,35,12,13
16392,81,13,18
16393,1,35,30
16394,59,30,35
16395,23,56,52
16396,57,11,15
16397,32,62,63
16398,77,15,17
16399,85,2,8
16400,39,74,73
16401,61,64,66
16402,47,87,84
16403,13,53,51
16404,49,77,74
16405,45,41,44
16406,5,14,10
16407,80,60,68
16408,29,9,2
16409,6,61,60
16410,83,42,48
16411,31,23,23
16412,18,60,61
16413,31,23,23
16414,21,56,52
16415,39,69,63
16416,66,81,86
16417,13,19,11
16418,13,49,41
16419,81,3,8
16420,44,8,4
16421,60,81,86
16422,45,82,84
16423,40,37,34
16424,9,47,40
16425,26,80,82
16426,11,64,61
16427,49,49,44
16428,56,68,65
16429,48,76,74
16430,44,8,4
16431,45,29,24
16432,84,36,38
16433,23,64,62
16434,87,82,88
16435,26,90,92
16436,46,72,74
16437,62,73,76
16438,90,1,9
16439,15,45,41
16440,87,59,58
16441,36,67,63
16442,51,58,55
16443,47,53,54
16444,2,43,40
16445,9,31,30
16446,50,39,35
16447,43,40,44
16448,14,74,71
16449,19,9,1
16450,85,28,28
16451,20,80,82
16452,82,46,48
16453,34,34,33
16454,34,63,63
16455,41,24,24
16456,3,71,70
16457,53,14,15
16458,60,12,16
16459,90,27,29
16460,81,47,48
16461,47,18,14
16462,70,7,7
16463,6,49,40
16464,3,42,40
16465,1,36,30
16466,27,37,32
16467,87,88,88
16468,77,23,27
16469,57,62,65
16470,3,9,0
16471,86,1,8
16472,26,49,42
16473,88,5,8
16474,29,20,22
16475,43,86,84
16476,50,7,5
16477,41,63,64
16478,78,35,37
16479,73,0,7
16480,30,83,83
16481,27,80,82
16482,60,15,16
16483,64,44,46
16484,19,78,71
16485,71,36,37
16486,79,41,47
16487,37,47,43
16488,35,64,63
16489,2,70,70
16490,20,16,12
16491,88,19,18
16492,6,50,50
16493,72,39,37
16494,17,66,61
16495,31,46,43
16496,90,71,79
16497,23,9,2
16498,89,6,8
16499,90,53,59
16500,10,43,41
16501,23,70,72
16502,57,8,5
16503,57,90,95
16504,50,67,65
16505,74,82,87
16506,83,28,28
16507,9,21,20
16508,37,18,13
16509,73,35,37
16510,10,83,81
16511,20,84,82
16512,78,7,7
16513,79,65,67
16514,69,85,86
16515,56,88,85
16516,22,3,2
16517,51,29,25
16518,87,18,18
16519,80,11,18
16520,90,46,49
16521,53,0,5
16522,52,58,55
16523,61,21,26
16524,41,53,54
16525,80,63,68
16526,38,14,13
16527,61,63,66
16528,13,25,21
16529,36,56,53
16530,38,40,43
16531,80,33,38
16532,27,60,62
16533,42,90,94
16534,46,61,64
16535,56,77,75
16536,73,18,17
16537,86,66,68
16538,87,30,38
16539,69,81,86
16540,47,30,34
16541,72,17,17
16542,46,19,14
16543,54,70,75
16544,7,11,10
16545,3,83,80
16546,57,66,65
16547,77,20,27
16548,90,29,29
16549,35,52,53
16550,50,73,75
16551,14,35,31
16552,43,88,84
16553,78,43,47
16554,2,19,10
16555,56,42,45
16556,20,78,72
16557,41,53,54
16558,11,62,61
16559,26,18,12
16560,2,11,10
16561,23,87,82
16562,35,36,33
16563,50,22,25
16564,57,53,55
16565,72,83,87
16566,1,36,30
16567,66,48,46
16568,14,38,31
16569,67,57,56
16570,77,20,27
16571,50,59,55
16572,11,21,21
16573,27,13,12
16574,38,32,33
16575,44,38,34
16576,3,42,40
16577,15,47,41
16578,42,72,74
16579,29,48,42
16580,30,28,23
16581,58,10,15
16582,36,2,3
16583,90,71,79
16584,6,23,20
16585,40,53,54
16586,22,37,32
16587,35,87,83
16588,54,68,65
16589,61,56,56
16590,45,45,44
16591,89,1,8
16592,65,73,76
16593,81,78,78
16594,88,61,68
16595,9,72,70
16596,58,84,85
16597,17,5,1
16598,22,12,12
16599,69,74,76
16600,39,7,3
16601,17,69,61
16602,11,37,31
16603,88,56,58
16604,11,3,1
16605,53,86,85
16606,67,39,36
16607,22,44,42
16608,24,59,52
16609,33,19,13
16610,59,22,25
16611,8,67,60
16612,85,14,18
16613,12,8,1
16614,58,3,5
16615,61,25,26
16616,59,29,25
16617,9,18,10
16618,71,5,7
16619,23,75,72
16620,77,83,87
16621,83,84,88
16622,10,58,51
16623,52,60,65
16624,30,63,63
16625,78,79,77
16626,79,19,17
16627,74,15,17
16628,26,44,42
16629,48,66,64
16630,58,37,35
16631,1,9,0
16632,9,85,80
16633,10,16,11
16634,0,61,60
16635,87,33,38
16636,89,26,28
16637,20,75,72
16638,44,76,74
16639,47,81,84
16640,48,46,44
16641,70,74,77
16642,16,52,51
16643,76,24,27
16644,12,88,81
16645,22,68,62
16646,24,84,82
16647,55,81,85
16648,44,72,74
16649,12,77,71
16650,54,4,5
16651,34,12,13
16652,57,1,5
16653,50,61,65
16654,22,36,32
16655,45,47,44
16656,14,11,11
16657,83,77,78
16658,79,68,67
16659,3,42,40
16660,19,69,61
16661,29,43,42
16662,28,55,52
16663,72,22,27
16664,5,61,60
16665,34,74,73
16666,60,63,66
16667,57,68,65
16668,56,0,5
16669,36,86,83
16670,6,1,0
16671,58,81,85
16672,82,25,28
16673,20,60,62
16674,53,61,65
16675,62,73,76
16676,13,80,81
16677,32,85,83
16678,72,17,17
16679,90,58,59
16680,17,35,31
16681,55,17,15
16682,46,65,64
16683,29,62,62
16684,4,64,60
16685,15,27,21
16686,75,64,67
16687,18,35,31
16688,80,21,28
16689,52,4,5
16690,34,90,93
16691,23,4,2
16692,46,63,64
16693,6,22,20
16694,66,65,66
16695,77,69,67
16696,51,13,15
16697,47,61,64
16698,39,66,63
16699,3,33,30
16700,25,51,52
16701,87,32,38
16702,10,13,11
16703,49,25,24
16704,42,38,34
16705,17,57,51
16706,47,73,74
16707,53,20,25
16708,43,68,64
16709,27,36,32
16710,58,2,5
16711,81,20,28
16712,26,35,32
16713,64,41,46
16714,78,83,87
16715,76,49,47
16716,88,4,8
16717,88,72,78
16718,20,35,32
16719,49,50,54
16720,7,39,30
16721,27,67,62
16722,63,29,26
16723,70,59,57
16724,29,64,62
16725,66,59,56
16726,44,27,24
16727,54,4,5
16728,38,73,73
16729,6,62,60
16730,78,70,77
16731,84,76,78
16732,90,55,59
16733,6,89,80
16734,14,42,41
16735,19,52,51
16736,90,59,59
16737,46,88,84
16738,15,75,71
16739,7,37,30
16740,87,87,88
16741,59,76,75
16742,1,76,70
16743,54,43,45
16744,4,77,70
16745,65,49,46
16746,28,62,62
16747,54,0,5
16748,33,81,83
16749,21,55,52
16750,51,41,45
16751,88,48,48
16752,37,20,23
16753,36,50,53
16754,85,36,38
16755,31,80,83
16756,24,46,42
16757,72,60,67
16758,60,65,66
16759,57,83,85
16760,54,75,75
16761,70,20,27
16762,35,19,13
16763,7,63,60
16764,55,51,55
16765,73,85,87
16766,42,0,4
16767,64,7,6
16768,61,44,46
16769,51,43,45
16770,76,17,17
16771,45,28,24
16772,12,51,51
16773,64,33,36
16774,64,64,66
16775,60,39,36
16776,12,56,51
16777,37,2,3
16778,76,68,67
16779,22,82,82
16780,90,65,69
16781,45,83,84
16782,65,24,26
16783,70,7,7
16784,89,22,28
16785,36,36,33
16786,53,36,35
16787,88,73,78
16788,53,51,55
16789,20,63,62
16790,86,10,18
16791,57,40,45
16792,88,84,88
16793,20,6,2
16794,9,1,0
16795,61,7,6
16796,60,4,6
16797,53,47,45
16798,71,22,27
16799,63,12,16
16800,71,60,67
16801,9,29,20
16802,67,12,16
16803,34,37,33
16804,87,74,78
16805,43,62,64
16806,2,57,50
16807,14,72,71
16808,66,74,76
16809,52,43,45
16810,32,78,73
16811,51,69,65
16812,40,49,44
16813,33,24,23
16814,22,78,72
16815,44,82,84
16816,67,73,76
16817,61,65,66
16818,2,81,80
16819,90,69,69
16820,45,81,84
16821,41,27,24
16822,49,80,84
16823,37,47,43
16824,33,61,63
16825,48,71,74
16826,53,38,35
16827,46,82,84
16828,34,66,63
16829,18,24,21
16830,5,61,60
16831,58,0,5
16832,20,87,82
16833,48,41,44
16834,18,5,1
16835,13,6,1
16836,70,57,57
16837,0,47,40
16838,13,17,11
16839,45,39,34
16840,82,17,18
16841,1,43,40
16842,66,15,16
16843,84,1,8
16844,81,45,48
16845,86,68,68
16846,5,88,80
16847,60,0,6
16848,59,12,15
16849,47,81,84
16850,15,10,11
16851,52,45,45
16852,11,14,11
16853,84,35,38
16854,14,73,71
16855,21,47,42
16856,14,72,71
16857,74,61,67
16858,61,37,36
16859,29,0,2
16860,46,64,64
16861,17,68,61
16862,38,9,3
16863,51,50,55
16864,65,15,16
16865,76,45,47
16866,90,86,89
16867,51,44,45
16868,82,63,68
16869,4,21,20
16870,20,72,72
16871,89,61,68
16872,56,88,85
16873,52,51,55
16874,8,41,40
16875,88,6,8
16876,61,8,6
16877,68,27,26
16878,43,45,44
16879,29,57,52
16880,90,75,79
16881,25,55,52
16882,31,17,13
16883,65,46,46
16884,28,10,12
16885,16,9,1
16886,22,18,12
16887,84,7,8
16888,78,39,37
16889,83,7,8
